Type,EDI_Std_Nomenclature,AISC_Manual_Label,T_F,W,,A,d,ddet,Ht,h,OD,bf,bfdet,B,b,ID,tw,twdet,twdet/2,tf,tfdet,t,tnom,tdes,kdes,kdet,k1,x,y,eo,xp,yp,bf/2tf,b/t,b/tdes,h/tw,h/tdes,D/t,Ix,Zx,Sx,rx,Iy,Zy,Sy,ry,Iz,rz,Sz,J,Cw,C,Wno,Sw1,Sw2,Sw3,Qf,Qw,ro,H,tan(α),Iw,zA,zB,zC,wA,wB,wC,SwA,SwB,SwC,SzA,SzB,SzC,rts,ho,PA,PA2,PB,PC,PD,T,WGi,WGo,EDI_Std_Nomenclature,AISC_Manual_Label,W,A,d,ddet,Ht,h,OD,bf,bfdet,B,b,ID,tw,twdet,twdet/2,tf,tfdet,t,tnom,tdes,kdes,kdet,k1,x,y,eo,xp,yp,bf/2tf,b/t,b/tdes,h/tw,h/tdes,D/t,Ix,Zx,Sx,rx,Iy,Zy,Sy,ry,Iz,rz,Sz,J,Cw,C,Wno,Sw1,Sw2,Sw3,Qf,Qw,ro,H,tan(α),Iw,zA,zB,zC,wA,wB,wC,SwA,SwB,SwC,SzA,SzB,SzC,rts,ho,PA,PA2,PB,PC,PD,T,WGi,WGo
HSS,HSS6X4X.250,HSS6X4X1/4,–,15.62,0.000,4.30,–,–,6.00,5.30,–,–,–,4.00,3.30,–,–,–,–,–,–,–,0.250,0.233,–,–,–,–,–,–,–,–,–,–,14.2,–,22.8,–,20.9,8.53,6.96,2.20,11.1,6.45,5.56,1.61,–,–,–,23.6,–,10.1,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS152.4X101.6X6.4,HSS152.4X101.6X6.4,23.2,2770,–,–,152,135,–,–,–,102,83.8,–,–,–,–,–,–,–,6.35,5.92,–,–,–,–,–,–,–,–,–,–,14.2,–,22.8,–,8.70,140,114,55.9,4.62,106,91.1,40.9,–,–,–,9820,–,166,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS10X3X.188,HSS10X3X3/16,–,15.80,0.160,4.32,–,–,10.0,9.48,–,–,–,3.00,2.48,–,–,–,–,–,–,–,0.1875,0.174,–,–,–,–,–,–,–,–,–,–,14.2,–,54.5,–,49.4,12.8,9.87,3.38,7.33,5.41,4.89,1.30,–,–,–,21.5,–,9.64,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS254X76.2X4.8,HSS254X76.2X4.8,23.5,2790,–,–,254,241,–,–,–,76.2,63.0,–,–,–,–,–,–,–,4.76,4.42,–,–,–,–,–,–,–,–,–,–,14.2,–,54.5,–,20.6,210,162,85.9,3.05,88.7,80.1,33.0,–,–,–,8950,–,158,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS10X3-1/2X.188,HSS10X3-1/2X3/16,–,16.44,0.640,4.50,–,–,10.0,9.48,–,–,–,3.50,2.98,–,–,–,–,–,–,–,0.1875,0.174,–,–,–,–,–,–,–,–,–,–,17.1,–,54.5,–,53.6,13.7,10.7,3.45,10.3,6.52,5.89,1.51,–,–,–,28.6,–,11.4,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS254X88.9X4.8,HSS254X88.9X4.8,24.5,2900,–,–,254,241,–,–,–,88.9,75.7,–,–,–,–,–,–,–,4.76,4.42,–,–,–,–,–,–,–,–,–,–,17.1,–,54.5,–,22.3,225,175,87.6,4.29,107,96.5,38.4,–,–,–,11900,–,187,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS6X3X.313,HSS6X3X5/16,–,16.96,0.420,4.68,–,–,6.00,5.13,–,–,–,3.00,2.13,–,–,–,–,–,–,–,0.3125,0.291,–,–,–,–,–,–,–,–,–,–,7.31,–,17.6,–,20.1,8.61,6.69,2.07,6.67,5.27,4.45,1.19,–,–,–,16.9,–,8.91,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS152.4X76.2X7.9,HSS152.4X76.2X7.9,25.2,3020,–,–,152,130,–,–,–,76.2,54.1,–,–,–,–,–,–,–,7.94,7.39,–,–,–,–,–,–,–,–,–,–,7.31,–,17.6,–,8.37,141,110,52.6,2.78,86.4,72.9,30.2,–,–,–,7030,–,146,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS5X4X.313,HSS5X4X5/16,–,16.96,0.000,4.68,–,–,5.00,4.13,–,–,–,4.00,3.13,–,–,–,–,–,–,–,0.3125,0.291,–,–,–,–,–,–,–,–,–,–,10.7,–,14.2,–,15.8,7.79,6.32,1.84,11.1,6.67,5.57,1.54,–,–,–,21.7,–,10.1,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS127X101.6X7.9,HSS127X101.6X7.9,25.2,3020,–,–,127,105,–,–,–,102,79.5,–,–,–,–,–,–,–,7.94,7.39,–,–,–,–,–,–,–,–,–,–,10.7,–,14.2,–,6.58,128,104,46.7,4.62,109,91.3,39.1,–,–,–,9030,–,166,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS12X2X.188,HSS12X2X3/16,–,17.08,0.040,4.67,–,–,12.0,11.5,–,–,–,2.00,1.48,–,–,–,–,–,–,–,0.1875,0.174,–,–,–,–,–,–,–,–,–,–,8.49,–,66.0,–,67.4,15.5,11.2,3.80,3.55,3.97,3.55,0.872,–,–,–,12.0,–,7.49,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS304.8X50.8X4.8,HSS304.8X50.8X4.8,25.4,3010,–,–,305,292,–,–,–,50.8,37.6,–,–,–,–,–,–,–,4.76,4.42,–,–,–,–,–,–,–,–,–,–,8.49,–,66.0,–,28.1,254,184,96.5,1.48,65.1,58.2,22.1,–,–,–,4990,–,123,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS10X4X.188,HSS10X4X3/16,–,17.08,0.000,4.67,–,–,10.0,9.48,–,–,–,4.00,3.48,–,–,–,–,–,–,–,0.1875,0.174,–,–,–,–,–,–,–,–,–,–,20.0,–,54.5,–,57.8,14.6,11.6,3.52,13.9,7.66,6.93,1.72,–,–,–,36.5,–,13.1,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS254X101.6X4.8,HSS254X101.6X4.8,25.4,3010,–,–,254,241,–,–,–,102,88.4,–,–,–,–,–,–,–,4.76,4.42,–,–,–,–,–,–,–,–,–,–,20.0,–,54.5,–,24.1,239,190,89.4,5.79,126,114,43.7,–,–,–,15200,–,215,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS9X5X.188,HSS9X5X3/16,–,17.08,0.000,4.67,–,–,9.00,8.48,–,–,–,5.00,4.48,–,–,–,–,–,–,–,0.1875,0.174,–,–,–,–,–,–,–,–,–,–,25.7,–,48.7,–,51.1,13.8,11.4,3.31,20.7,9.25,8.28,2.10,–,–,–,46.9,–,14.8,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS228.6X127X4.8,HSS228.6X127X4.8,25.4,3010,–,–,229,215,–,–,–,127,114,–,–,–,–,–,–,–,4.76,4.42,–,–,–,–,–,–,–,–,–,–,25.7,–,48.7,–,21.3,226,187,84.1,8.62,152,136,53.3,–,–,–,19500,–,243,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS8X6X.188,HSS8X6X3/16,–,17.08,0.000,4.67,–,–,8.00,7.48,–,–,–,6.00,5.48,–,–,–,–,–,–,–,0.1875,0.174,–,–,–,–,–,–,–,–,–,–,31.5,–,43.0,–,43.7,13.0,10.9,3.06,28.2,10.7,9.39,2.46,–,–,–,53.7,–,15.8,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS203.2X152.4X4.8,HSS203.2X152.4X4.8,25.4,3010,–,–,203,190,–,–,–,152,139,–,–,–,–,–,–,–,4.76,4.42,–,–,–,–,–,–,–,–,–,–,31.5,–,43.0,–,18.2,213,179,77.7,11.7,175,154,62.5,–,–,–,22400,–,259,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS6X2X.375,HSS6X2X3/8,–,17.27,0.150,4.78,–,–,6.00,4.95,–,–,–,2.00,0.953,–,–,–,–,–,–,–,0.375,0.349,–,–,–,–,–,–,–,–,–,–,2.73,–,14.2,–,17.1,7.93,5.71,1.89,2.77,3.46,2.77,0.760,–,–,–,8.42,–,6.35,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS152.4X50.8X9.5,HSS152.4X50.8X9.5,25.6,3080,–,–,152,126,–,–,–,50.8,24.2,–,–,–,–,–,–,–,9.53,8.86,–,–,–,–,–,–,–,–,–,–,2.73,–,14.2,–,7.12,130,93.6,48.0,1.15,56.7,45.4,19.3,–,–,–,3500,–,104,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS5X3X.375,HSS5X3X3/8,–,17.27,0.000,4.78,–,–,5.00,3.95,–,–,–,3.00,1.95,–,–,–,–,–,–,–,0.375,0.349,–,–,–,–,–,–,–,–,–,–,5.60,–,11.3,–,14.1,7.34,5.65,1.72,6.25,5.10,4.16,1.14,–,–,–,14.9,–,8.44,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS127X76.2X9.5,HSS127X76.2X9.5,25.6,3080,–,–,127,100,–,–,–,76.2,49.5,–,–,–,–,–,–,–,9.53,8.86,–,–,–,–,–,–,–,–,–,–,5.60,–,11.3,–,5.87,120,92.6,43.7,2.60,83.6,68.2,29.0,–,–,–,6200,–,138,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS8X3X.250,HSS8X3X1/4,–,17.32,0.050,4.77,–,–,8.00,7.30,–,–,–,3.00,2.30,–,–,–,–,–,–,–,0.250,0.233,–,–,–,–,–,–,–,–,–,–,9.88,–,31.3,–,35.5,11.5,8.88,2.73,7.49,5.70,4.99,1.25,–,–,–,20.8,–,10.0,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS203.2X76.2X6.4,HSS203.2X76.2X6.4,25.7,3080,–,–,203,185,–,–,–,76.2,58.4,–,–,–,–,–,–,–,6.35,5.92,–,–,–,–,–,–,–,–,–,–,9.88,–,31.3,–,14.8,188,146,69.3,3.12,93.4,81.8,31.8,–,–,–,8660,–,164,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS7X4X.250,HSS7X4X1/4,–,17.32,0.000,4.77,–,–,7.00,6.30,–,–,–,4.00,3.30,–,–,–,–,–,–,–,0.250,0.233,–,–,–,–,–,–,–,–,–,–,14.2,–,27.0,–,30.5,10.8,8.72,2.53,12.8,7.33,6.38,1.64,–,–,–,29.3,–,11.8,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS177.8X101.6X6.4,HSS177.8X101.6X6.4,25.7,3080,–,–,178,160,–,–,–,102,83.8,–,–,–,–,–,–,–,6.35,5.92,–,–,–,–,–,–,–,–,–,–,14.2,–,27.0,–,12.7,177,143,64.3,5.33,120,105,41.7,–,–,–,12200,–,193,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS6X5X.250,HSS6X5X1/4,–,17.32,0.000,4.77,–,–,6.00,5.30,–,–,–,5.00,4.30,–,–,–,–,–,–,–,0.250,0.233,–,–,–,–,–,–,–,–,–,–,18.5,–,22.8,–,24.7,9.87,8.25,2.28,18.7,8.72,7.47,1.98,–,–,–,34.2,–,12.8,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS152.4X127X6.4,HSS152.4X127X6.4,25.7,3080,–,–,152,135,–,–,–,127,109,–,–,–,–,–,–,–,6.35,5.92,–,–,–,–,–,–,–,–,–,–,18.5,–,22.8,–,10.3,162,135,57.9,7.78,143,122,50.3,–,–,–,14200,–,210,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS12X3X.188,HSS12X3X3/16,–,18.35,0.310,5.02,–,–,12.0,11.5,–,–,–,3.00,2.48,–,–,–,–,–,–,–,0.1875,0.174,–,–,–,–,–,–,–,–,–,–,14.2,–,66.0,–,79.6,17.5,13.3,3.98,8.72,6.40,5.81,1.32,–,–,–,26.8,–,11.6,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS304.8X76.2X4.8,HSS304.8X76.2X4.8,27.4,3240,–,–,305,292,–,–,–,76.2,63.0,–,–,–,–,–,–,–,4.76,4.42,–,–,–,–,–,–,–,–,–,–,14.2,–,66.0,–,33.1,287,218,101,3.63,105,95.2,33.5,–,–,–,11200,–,190,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS10X2X.250,HSS10X2X1/4,–,19.02,0.030,5.24,–,–,10.0,9.30,–,–,–,2.00,1.30,–,–,–,–,–,–,–,0.250,0.233,–,–,–,–,–,–,–,–,–,–,5.58,–,39.9,–,52.5,14.4,10.5,3.17,3.67,4.26,3.67,0.838,–,–,–,12.2,–,7.99,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS254X50.8X6.4,HSS254X50.8X6.4,28.3,3380,–,–,254,236,–,–,–,50.8,33.0,–,–,–,–,–,–,–,6.35,5.92,–,–,–,–,–,–,–,–,–,–,5.58,–,39.9,–,21.9,236,172,80.5,1.53,69.8,60.1,21.3,–,–,–,5080,–,131,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS9X3X.250,HSS9X3X1/4,–,19.02,0.000,5.24,–,–,9.00,8.30,–,–,–,3.00,2.30,–,–,–,–,–,–,–,0.250,0.233,–,–,–,–,–,–,–,–,–,–,9.88,–,35.6,–,48.2,14.0,10.7,3.04,8.38,6.35,5.59,1.27,–,–,–,24.2,–,11.3,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS228.6X76.2X6.4,HSS228.6X76.2X6.4,28.3,3380,–,–,229,211,–,–,–,76.2,58.4,–,–,–,–,–,–,–,6.35,5.92,–,–,–,–,–,–,–,–,–,–,9.88,–,35.6,–,20.1,229,175,77.2,3.49,104,91.6,32.3,–,–,–,10100,–,185,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS8X4X.250,HSS8X4X1/4,–,19.02,0.000,5.24,–,–,8.00,7.30,–,–,–,4.00,3.30,–,–,–,–,–,–,–,0.250,0.233,–,–,–,–,–,–,–,–,–,–,14.2,–,31.3,–,42.5,13.3,10.6,2.85,14.4,8.20,7.21,1.66,–,–,–,35.3,–,13.6,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS203.2X101.6X6.4,HSS203.2X101.6X6.4,28.3,3380,–,–,203,185,–,–,–,102,83.8,–,–,–,–,–,–,–,6.35,5.92,–,–,–,–,–,–,–,–,–,–,14.2,–,31.3,–,17.7,218,174,72.4,5.99,134,118,42.2,–,–,–,14700,–,223,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS7X5X.250,HSS7X5X1/4,–,19.02,0.000,5.24,–,–,7.00,6.30,–,–,–,5.00,4.30,–,–,–,–,–,–,–,0.250,0.233,–,–,–,–,–,–,–,–,–,–,18.5,–,27.0,–,35.9,12.4,10.2,2.62,21.3,9.83,8.53,2.02,–,–,–,42.9,–,15.0,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS177.8X127X6.4,HSS177.8X127X6.4,28.3,3380,–,–,178,160,–,–,–,127,109,–,–,–,–,–,–,–,6.35,5.92,–,–,–,–,–,–,–,–,–,–,18.5,–,27.0,–,14.9,203,167,66.5,8.87,161,140,51.3,–,–,–,17900,–,246,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS8X2X.313,HSS8X2X5/16,–,19.08,0.060,5.26,–,–,8.00,7.13,–,–,–,2.00,1.13,–,–,–,–,–,–,–,0.3125,0.291,–,–,–,–,–,–,–,–,–,–,3.87,–,24.5,–,33.7,11.6,8.43,2.53,3.38,4.06,3.38,0.802,–,–,–,10.9,–,7.57,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS203.2X50.8X7.9,HSS203.2X50.8X7.9,28.4,3390,–,–,203,181,–,–,–,50.8,28.7,–,–,–,–,–,–,–,7.94,7.39,–,–,–,–,–,–,–,–,–,–,3.87,–,24.5,–,14.0,190,138,64.3,1.41,66.5,55.4,20.4,–,–,–,4540,–,124,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS7X3X.313,HSS7X3X5/16,–,19.08,0.000,5.26,–,–,7.00,6.13,–,–,–,3.00,2.13,–,–,–,–,–,–,–,0.3125,0.291,–,–,–,–,–,–,–,–,–,–,7.31,–,21.1,–,29.9,11.1,8.54,2.38,7.74,6.05,5.16,1.21,–,–,–,20.9,–,10.5,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS177.8X76.2X7.9,HSS177.8X76.2X7.9,28.4,3390,–,–,178,156,–,–,–,76.2,54.1,–,–,–,–,–,–,–,7.94,7.39,–,–,–,–,–,–,–,–,–,–,7.31,–,21.1,–,12.4,182,140,60.5,3.22,99.1,84.6,30.7,–,–,–,8700,–,172,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS6X4X.313,HSS6X4X5/16,–,19.08,0.000,5.26,–,–,6.00,5.13,–,–,–,4.00,3.13,–,–,–,–,–,–,–,0.3125,0.291,–,–,–,–,–,–,–,–,–,–,10.7,–,17.6,–,24.8,10.3,8.27,2.17,13.2,7.75,6.58,1.58,–,–,–,28.4,–,12.2,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS152.4X101.6X7.9,HSS152.4X101.6X7.9,28.4,3390,–,–,152,130,–,–,–,102,79.5,–,–,–,–,–,–,–,7.94,7.39,–,–,–,–,–,–,–,–,–,–,10.7,–,17.6,–,10.3,169,136,55.1,5.49,127,108,40.1,–,–,–,11800,–,200,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS12X4X.188,HSS12X4X3/16,–,19.63,0.250,5.37,–,–,12.0,11.5,–,–,–,4.00,3.48,–,–,–,–,–,–,–,0.1875,0.174,–,–,–,–,–,–,–,–,–,–,20.0,–,66.0,–,91.8,19.6,15.3,4.13,16.4,9.00,8.20,1.75,–,–,–,46.1,–,15.7,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS304.8X101.6X4.8,HSS304.8X101.6X4.8,29.3,3460,–,–,305,292,–,–,–,102,88.4,–,–,–,–,–,–,–,4.76,4.42,–,–,–,–,–,–,–,–,–,–,20.0,–,66.0,–,38.2,321,251,105,6.83,147,134,44.5,–,–,–,19200,–,257,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS10X6X.188,HSS10X6X3/16,–,19.63,0.000,5.37,–,–,10.0,9.48,–,–,–,6.00,5.48,–,–,–,–,–,–,–,0.1875,0.174,–,–,–,–,–,–,–,–,–,–,31.5,–,54.5,–,74.6,18.0,14.9,3.73,34.1,12.7,11.4,2.52,–,–,–,73.8,–,19.9,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS254X152.4X4.8,HSS254X152.4X4.8,29.3,3460,–,–,254,241,–,–,–,152,139,–,–,–,–,–,–,–,4.76,4.42,–,–,–,–,–,–,–,–,–,–,31.5,–,54.5,–,31.1,295,244,94.7,14.2,208,187,64.0,–,–,–,30700,–,326,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS9X7X.188,HSS9X7X3/16,–,19.63,0.000,5.37,–,–,9.00,8.48,–,–,–,7.00,6.48,–,–,–,–,–,–,–,0.1875,0.174,–,–,–,–,–,–,–,–,–,–,37.2,–,48.7,–,64.7,16.9,14.4,3.47,44.1,14.3,12.6,2.87,–,–,–,81.7,–,20.9,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS228.6X177.8X4.8,HSS228.6X177.8X4.8,29.3,3460,–,–,229,215,–,–,–,178,165,–,–,–,–,–,–,–,4.76,4.42,–,–,–,–,–,–,–,–,–,–,37.2,–,48.7,–,26.9,277,236,88.1,18.4,234,206,72.9,–,–,–,34000,–,342,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS6X3X.375,HSS6X3X3/8,–,19.82,0.100,5.48,–,–,6.00,4.95,–,–,–,3.00,1.95,–,–,–,–,–,–,–,0.375,0.349,–,–,–,–,–,–,–,–,–,–,5.60,–,14.2,–,22.7,9.90,7.57,2.04,7.48,6.03,4.99,1.17,–,–,–,19.3,–,10.3,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS152.4X76.2X9.5,HSS152.4X76.2X9.5,29.4,3540,–,–,152,126,–,–,–,76.2,49.5,–,–,–,–,–,–,–,9.53,8.86,–,–,–,–,–,–,–,–,–,–,5.60,–,14.2,–,9.45,162,124,51.8,3.11,98.8,81.8,29.7,–,–,–,8030,–,169,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS5X4X.375,HSS5X4X3/8,–,19.82,0.000,5.48,–,–,5.00,3.95,–,–,–,4.00,2.95,–,–,–,–,–,–,–,0.375,0.349,–,–,–,–,–,–,–,–,–,–,8.46,–,11.3,–,17.9,8.96,7.17,1.81,12.6,7.67,6.30,1.52,–,–,–,24.9,–,11.7,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS127X101.6X9.5,HSS127X101.6X9.5,29.4,3540,–,–,127,100,–,–,–,102,74.9,–,–,–,–,–,–,–,9.53,8.86,–,–,–,–,–,–,–,–,–,–,8.46,–,11.3,–,7.45,147,117,46.0,5.24,126,103,38.6,–,–,–,10400,–,192,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS10X3X.250,HSS10X3X1/4,–,20.72,0.170,5.70,–,–,10.0,9.30,–,–,–,3.00,2.30,–,–,–,–,–,–,–,0.250,0.233,–,–,–,–,–,–,–,–,–,–,9.88,–,39.9,–,63.6,16.7,12.7,3.34,9.28,6.99,6.19,1.28,–,–,–,27.6,–,12.5,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS254X76.2X6.4,HSS254X76.2X6.4,30.8,3680,–,–,254,236,–,–,–,76.2,58.4,–,–,–,–,–,–,–,6.35,5.92,–,–,–,–,–,–,–,–,–,–,9.88,–,39.9,–,26.5,274,208,84.8,3.86,115,101,32.5,–,–,–,11500,–,205,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS8X3X.313,HSS8X3X5/16,–,21.21,0.040,5.85,–,–,8.00,7.13,–,–,–,3.00,2.13,–,–,–,–,–,–,–,0.3125,0.291,–,–,–,–,–,–,–,–,–,–,7.31,–,24.5,–,42.4,13.9,10.6,2.69,8.81,6.84,5.87,1.23,–,–,–,24.9,–,12.1,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS203.2X76.2X7.9,HSS203.2X76.2X7.9,31.5,3770,–,–,203,181,–,–,–,76.2,54.1,–,–,–,–,–,–,–,7.94,7.39,–,–,–,–,–,–,–,–,–,–,7.31,–,24.5,–,17.6,228,174,68.3,3.67,112,96.2,31.2,–,–,–,10400,–,198,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS7X4X.313,HSS7X4X5/16,–,21.21,0.000,5.85,–,–,7.00,6.13,–,–,–,4.00,3.13,–,–,–,–,–,–,–,0.3125,0.291,–,–,–,–,–,–,–,–,–,–,10.7,–,21.1,–,36.5,13.1,10.4,2.50,15.2,8.83,7.58,1.61,–,–,–,35.4,–,14.4,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS177.8X101.6X7.9,HSS177.8X101.6X7.9,31.5,3770,–,–,178,156,–,–,–,102,79.5,–,–,–,–,–,–,–,7.94,7.39,–,–,–,–,–,–,–,–,–,–,10.7,–,21.1,–,15.2,215,170,63.5,6.33,145,124,40.9,–,–,–,14700,–,236,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
