Type,EDI_Std_Nomenclature,AISC_Manual_Label,T_F,W,,A,d,ddet,Ht,h,OD,bf,bfdet,B,b,ID,tw,twdet,twdet/2,tf,tfdet,t,tnom,tdes,kdes,kdet,k1,x,y,eo,xp,yp,bf/2tf,b/t,b/tdes,h/tw,h/tdes,D/t,Ix,Zx,Sx,rx,Iy,Zy,Sy,ry,Iz,rz,Sz,J,Cw,C,Wno,Sw1,Sw2,Sw3,Qf,Qw,ro,H,tan(α),Iw,zA,zB,zC,wA,wB,wC,SwA,SwB,SwC,SzA,SzB,SzC,rts,ho,PA,PA2,PB,PC,PD,T,WGi,WGo,EDI_Std_Nomenclature,AISC_Manual_Label,W,A,d,ddet,Ht,h,OD,bf,bfdet,B,b,ID,tw,twdet,twdet/2,tf,tfdet,t,tnom,tdes,kdes,kdet,k1,x,y,eo,xp,yp,bf/2tf,b/t,b/tdes,h/tw,h/tdes,D/t,Ix,Zx,Sx,rx,Iy,Zy,Sy,ry,Iz,rz,Sz,J,Cw,C,Wno,Sw1,Sw2,Sw3,Qf,Qw,ro,H,tan(α),Iw,zA,zB,zC,wA,wB,wC,SwA,SwB,SwC,SzA,SzB,SzC,rts,ho,PA,PA2,PB,PC,PD,T,WGi,WGo
HSS,HSS22X10X.313,HSS22X10X5/16,–,65.87,0.000,18.1,–,–,22.0,21.1,–,–,–,10.0,9.13,–,–,–,–,–,–,–,0.3125,0.291,–,–,–,–,–,–,–,–,–,–,31.4,–,72.6,–,1140,128,103,7.93,337,74.0,67.4,4.32,–,–,–,832,–,123,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS558.8X254X7.9,HSS558.8X254X7.9,98.0,11700,–,–,559,536,–,–,–,254,232,–,–,–,–,–,–,–,7.95,7.39,–,–,–,–,–,–,–,–,–,–,31.4,–,72.6,–,475,2100,1690,201,140,1210,1100,110,–,–,–,346000,–,2020,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS20X12X.313,HSS20X12X5/16,–,65.87,0.000,18.1,–,–,20.0,19.1,–,–,–,12.0,11.1,–,–,–,–,–,–,–,0.3125,0.291,–,–,–,–,–,–,–,–,–,–,38.2,–,65.7,–,1010,122,101,7.48,464,85.8,77.3,5.07,–,–,–,997,–,134,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS508X304.8X7.9,HSS508X304.8X7.9,97.9,11700,–,–,508,485,–,–,–,305,282,–,–,–,–,–,–,–,7.94,7.39,–,–,–,–,–,–,–,–,–,–,38.2,–,65.7,–,420,2000,1660,190,193,1410,1270,129,–,–,–,415000,–,2200,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS16X16X.313,HSS16X16X5/16,–,65.87,0.000,18.1,–,–,16.0,15.1,–,–,–,16.0,15.1,–,–,–,–,–,–,–,0.3125,0.291,–,–,–,–,–,–,–,–,–,–,52.0,–,52.0,–,739,106,92.3,6.39,739,106,92.3,6.39,–,–,–,1140,–,144,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS406.4X406.4X7.9,HSS406.4X406.4X7.9,97.9,11700,–,–,406,384,–,–,–,406,384,–,–,–,–,–,–,–,7.94,7.39,–,–,–,–,–,–,–,–,–,–,52.0,–,52.0,–,308,1740,1510,162,308,1740,1510,162,–,–,–,475000,–,2360,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS10.75X.625,HSS10.750X0.625,–,67.65,1.780,18.6,–,–,–,–,10.8,–,–,–,–,–,–,–,–,–,–,–,0.625,0.581,–,–,–,–,–,–,–,–,–,–,–,–,–,18.5,241,60.2,44.8,3.60,241,60.2,44.8,3.60,–,–,–,482,–,89.1,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS273.1X15.9,HSS273.1X15.9,101,12000,–,–,–,–,273,–,–,–,–,–,–,–,–,–,–,–,15.9,14.8,–,–,–,–,–,–,–,–,–,–,–,–,–,18.5,100,987,734,91.4,100,987,734,91.4,–,–,–,201000,–,1460,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS14X4X.625,HSS14X4X5/8,–,67.82,0.170,18.7,–,–,14.0,12.3,–,–,–,4.00,2.26,–,–,–,–,–,–,–,0.625,0.581,–,–,–,–,–,–,–,–,–,–,3.88,–,21.1,–,373,73.1,53.3,4.47,47.2,28.5,23.6,1.59,–,–,–,148,–,52.6,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS355.6X101.6X15.9,HSS355.6X101.6X15.9,101,12100,–,–,356,312,–,–,–,102,57.4,–,–,–,–,–,–,–,15.9,14.8,–,–,–,–,–,–,–,–,–,–,3.88,–,21.1,–,155,1200,873,114,19.6,467,387,40.4,–,–,–,61600,–,862,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS12X6X.625,HSS12X6X5/8,–,67.82,0.000,18.7,–,–,12.0,10.3,–,–,–,6.00,4.26,–,–,–,–,–,–,–,0.625,0.581,–,–,–,–,–,–,–,–,–,–,7.33,–,17.7,–,321,68.8,53.4,4.14,107,42.1,35.5,2.39,–,–,–,271,–,71.1,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS304.8X152.4X15.9,HSS304.8X152.4X15.9,101,12100,–,–,305,262,–,–,–,152,108,–,–,–,–,–,–,–,15.9,14.8,–,–,–,–,–,–,–,–,–,–,7.33,–,17.7,–,134,1130,875,105,44.5,690,582,60.7,–,–,–,113000,–,1170,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS10X8X.625,HSS10X8X5/8,–,67.82,0.000,18.7,–,–,10.0,8.26,–,–,–,8.00,6.26,–,–,–,–,–,–,–,0.625,0.581,–,–,–,–,–,–,–,–,–,–,10.8,–,14.2,–,253,62.2,50.5,3.68,178,53.3,44.5,3.09,–,–,–,346,–,80.4,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS254X203.2X15.9,HSS254X203.2X15.9,101,12100,–,–,254,210,–,–,–,203,159,–,–,–,–,–,–,–,15.9,14.8,–,–,–,–,–,–,–,–,–,–,10.8,–,14.2,–,105,1020,828,93.5,74.1,873,729,78.5,–,–,–,144000,–,1320,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS9X9X.625,HSS9X9X5/8,–,67.82,0.000,18.7,–,–,9.00,7.26,–,–,–,9.00,7.26,–,–,–,–,–,–,–,0.625,0.581,–,–,–,–,–,–,–,–,–,–,12.5,–,12.5,–,216,58.1,47.9,3.40,216,58.1,47.9,3.40,–,–,–,356,–,81.6,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS228.6X228.6X15.9,HSS228.6X228.6X15.9,101,12100,–,–,229,184,–,–,–,229,184,–,–,–,–,–,–,–,15.9,14.8,–,–,–,–,–,–,–,–,–,–,12.5,–,12.5,–,89.9,952,785,86.4,89.9,952,785,86.4,–,–,–,148000,–,1340,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS20X8X.375,HSS20X8X3/8,–,68.31,0.490,18.7,–,–,20.0,19.0,–,–,–,8.00,6.95,–,–,–,–,–,–,–,0.375,0.349,–,–,–,–,–,–,–,–,–,–,19.9,–,54.3,–,926,117,92.6,7.03,222,61.5,55.6,3.44,–,–,–,586,–,105,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS508X203.2X9.5,HSS508X203.2X9.5,102,12100,–,–,508,483,–,–,–,203,177,–,–,–,–,–,–,–,9.53,8.86,–,–,–,–,–,–,–,–,–,–,19.9,–,54.3,–,385,1920,1520,179,92.4,1010,911,87.4,–,–,–,244000,–,1720,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS18X10X.375,HSS18X10X3/8,–,68.31,0.000,18.7,–,–,18.0,17.0,–,–,–,10.0,8.95,–,–,–,–,–,–,–,0.375,0.349,–,–,–,–,–,–,–,–,–,–,25.7,–,48.6,–,820,111,91.1,6.61,332,74.2,66.4,4.21,–,–,–,752,–,119,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS457.2X254X9.5,HSS457.2X254X9.5,102,12100,–,–,457,432,–,–,–,254,227,–,–,–,–,–,–,–,9.53,8.86,–,–,–,–,–,–,–,–,–,–,25.7,–,48.6,–,341,1820,1490,168,138,1220,1090,107,–,–,–,313000,–,1950,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS16X12X.375,HSS16X12X3/8,–,68.31,0.000,18.7,–,–,16.0,15.0,–,–,–,12.0,11.0,–,–,–,–,–,–,–,0.375,0.349,–,–,–,–,–,–,–,–,–,–,31.4,–,42.8,–,702,104,87.7,6.12,452,85.5,75.3,4.91,–,–,–,862,–,127,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS406.4X304.8X9.5,HSS406.4X304.8X9.5,102,12100,–,–,406,381,–,–,–,305,279,–,–,–,–,–,–,–,9.53,8.86,–,–,–,–,–,–,–,–,–,–,31.4,–,42.8,–,292,1700,1440,155,188,1400,1230,125,–,–,–,359000,–,2080,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS14X14X.375,HSS14X14X3/8,–,68.31,0.000,18.7,–,–,14.0,13.0,–,–,–,14.0,13.0,–,–,–,–,–,–,–,0.375,0.349,–,–,–,–,–,–,–,–,–,–,37.1,–,37.1,–,577,95.4,82.5,5.55,577,95.4,82.5,5.55,–,–,–,900,–,130,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS355.6X355.6X9.5,HSS355.6X355.6X9.5,102,12100,–,–,356,330,–,–,–,356,330,–,–,–,–,–,–,–,9.53,8.86,–,–,–,–,–,–,–,–,–,–,37.1,–,37.1,–,240,1560,1350,141,240,1560,1350,141,–,–,–,375000,–,2130,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS13.375X.500,HSS13.375X0.500,–,68.82,0.510,18.9,–,–,–,–,13.4,–,–,–,–,–,–,–,–,–,–,–,0.500,0.465,–,–,–,–,–,–,–,–,–,–,–,–,–,28.8,393,77.5,58.8,4.57,393,77.5,58.8,4.57,–,–,–,787,–,117,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS340.36X12.7,HSS340.36X12.7,102,12200,–,–,–,–,340,–,–,–,–,–,–,–,–,–,–,–,12.7,11.8,–,–,–,–,–,–,–,–,–,–,–,–,–,28.8,164,1270,964,116,164,1270,964,116,–,–,–,328000,–,1920,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS16X6X.500,HSS16X6X1/2,–,69.27,0.450,19.0,–,–,16.0,14.6,–,–,–,6.00,4.61,–,–,–,–,–,–,–,0.500,0.465,–,–,–,–,–,–,–,–,–,–,9.90,–,31.4,–,567,91.7,70.9,5.46,120,45.5,39.9,2.51,–,–,–,333,–,79.6,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS406.4X152.4X12.7,HSS406.4X152.4X12.7,103,12300,–,–,406,371,–,–,–,152,117,–,–,–,–,–,–,–,12.7,11.8,–,–,–,–,–,–,–,–,–,–,9.90,–,31.4,–,236,1500,1160,139,49.9,746,654,63.8,–,–,–,139000,–,1300,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS14X8X.500,HSS14X8X1/2,–,69.27,0.000,19.0,–,–,14.0,12.6,–,–,–,8.00,6.61,–,–,–,–,–,–,–,0.500,0.465,–,–,–,–,–,–,–,–,–,–,14.2,–,27.1,–,487,86.2,69.6,5.06,204,58.5,51.0,3.27,–,–,–,469,–,94.5,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS355.6X203.2X12.7,HSS355.6X203.2X12.7,103,12300,–,–,356,320,–,–,–,203,168,–,–,–,–,–,–,–,12.7,11.8,–,–,–,–,–,–,–,–,–,–,14.2,–,27.1,–,203,1410,1140,129,84.9,959,836,83.1,–,–,–,195000,–,1550,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS12X10X.500,HSS12X10X1/2,–,69.27,0.000,19.0,–,–,12.0,10.6,–,–,–,10.0,8.60,–,–,–,–,–,–,–,0.500,0.465,–,–,–,–,–,–,–,–,–,–,18.5,–,22.8,–,395,78.8,65.9,4.56,298,69.6,59.7,3.96,–,–,–,545,–,102,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS304.8X254X12.7,HSS304.8X254X12.7,103,12300,–,–,305,269,–,–,–,254,218,–,–,–,–,–,–,–,12.7,11.8,–,–,–,–,–,–,–,–,–,–,18.5,–,22.8,–,164,1290,1080,116,124,1140,978,101,–,–,–,227000,–,1670,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS18X.375,HSS18.000X0.375,–,70.66,1.390,19.4,–,–,–,–,18.0,–,–,–,–,–,–,–,–,–,–,–,0.375,0.349,–,–,–,–,–,–,–,–,–,–,–,–,–,51.6,754,109,83.8,6.24,754,109,83.8,6.24,–,–,–,1510,–,168,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS457.2X9.5,HSS457.2X9.5,105,12500,–,–,–,–,457,–,–,–,–,–,–,–,–,–,–,–,9.53,8.86,–,–,–,–,–,–,–,–,–,–,–,–,–,51.6,314,1790,1370,158,314,1790,1370,158,–,–,–,629000,–,2750,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS14X.500,HSS14.000X0.500,–,72.16,1.500,19.8,–,–,–,–,14.0,–,–,–,–,–,–,–,–,–,–,–,0.500,0.465,–,–,–,–,–,–,–,–,–,–,–,–,–,30.1,453,85.2,64.8,4.79,453,85.2,64.8,4.79,–,–,–,907,–,130,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS355.6X12.7,HSS355.6X12.7,107,12800,–,–,–,–,356,–,–,–,–,–,–,–,–,–,–,–,12.7,11.8,–,–,–,–,–,–,–,–,–,–,–,–,–,30.1,189,1400,1060,122,189,1400,1060,122,–,–,–,378000,–,2130,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS22X.313,HSS22.000X0.313,–,72.45,0.290,19.8,–,–,–,–,22.0,–,–,–,–,–,–,–,–,–,–,–,0.313,0.291,–,–,–,–,–,–,–,–,–,–,–,–,–,75.7,1170,137,106,7.68,1170,137,106,7.68,–,–,–,2340,–,212,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS558.8X7.9,HSS558.8X7.9,108,12800,–,–,–,–,559,–,–,–,–,–,–,–,–,–,–,–,7.95,7.39,–,–,–,–,–,–,–,–,–,–,–,–,–,75.7,487,2250,1740,195,487,2250,1740,195,–,–,–,974000,–,3470,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS16X.438,HSS16.000X0.438,–,72.87,0.420,19.9,–,–,–,–,16.0,–,–,–,–,–,–,–,–,–,–,–,0.438,0.407,–,–,–,–,–,–,–,–,–,–,–,–,–,39.3,606,99.0,75.8,5.51,606,99.0,75.8,5.51,–,–,–,1210,–,152,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS406.4X11.1,HSS406.4X11.1,108,12800,–,–,–,–,406,–,–,–,–,–,–,–,–,–,–,–,11.1,10.3,–,–,–,–,–,–,–,–,–,–,–,–,–,39.3,252,1620,1240,140,252,1620,1240,140,–,–,–,504000,–,2490,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS11.75X.625,HSS11.750X0.625,–,74.33,1.460,20.4,–,–,–,–,11.8,–,–,–,–,–,–,–,–,–,–,–,0.625,0.581,–,–,–,–,–,–,–,–,–,–,–,–,–,20.2,319,72.6,54.3,3.95,319,72.6,54.3,3.95,–,–,–,638,–,108,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS299.72X15.9,HSS299.72X15.9,111,13200,–,–,–,–,300,–,–,–,–,–,–,–,–,–,–,–,15.9,14.8,–,–,–,–,–,–,–,–,–,–,–,–,–,20.2,133,1190,890,100,133,1190,890,100,–,–,–,266000,–,1770,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS24X12X.313,HSS24X12X5/16,–,74.38,0.050,20.4,–,–,24.0,23.1,–,–,–,12.0,11.1,–,–,–,–,–,–,–,0.3125,0.291,–,–,–,–,–,–,–,–,–,–,38.2,–,79.5,–,1570,160,131,8.78,543,99.4,90.6,5.16,–,–,–,1280,–,161,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS609.6X304.8X7.9,HSS609.6X304.8X7.9,111,13200,–,–,610,587,–,–,–,305,282,–,–,–,–,–,–,–,7.95,7.39,–,–,–,–,–,–,–,–,–,–,38.2,–,79.5,–,653,2620,2150,223,226,1630,1480,131,–,–,–,533000,–,2640,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS22X14X.313,HSS22X14X5/16,–,74.38,0.000,20.4,–,–,22.0,21.1,–,–,–,14.0,13.1,–,–,–,–,–,–,–,0.3125,0.291,–,–,–,–,–,–,–,–,–,–,45.1,–,72.6,–,1410,153,128,8.32,708,112,101,5.89,–,–,–,1470,–,173,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS558.8X355.6X7.9,HSS558.8X355.6X7.9,111,13200,–,–,559,536,–,–,–,356,333,–,–,–,–,–,–,–,7.95,7.39,–,–,–,–,–,–,–,–,–,–,45.1,–,72.6,–,587,2510,2100,211,295,1840,1660,150,–,–,–,612000,–,2830,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS20X16X.313,HSS20X16X5/16,–,74.38,0.000,20.4,–,–,20.0,19.1,–,–,–,16.0,15.1,–,–,–,–,–,–,–,0.3125,0.291,–,–,–,–,–,–,–,–,–,–,52.0,–,65.7,–,1240,144,124,7.79,882,124,110,6.58,–,–,–,1590,–,180,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS508X406.4X7.9,HSS508X406.4X7.9,111,13200,–,–,508,485,–,–,–,406,384,–,–,–,–,–,–,–,7.95,7.39,–,–,–,–,–,–,–,–,–,–,52.0,–,65.7,–,516,2360,2030,198,367,2030,1800,167,–,–,–,662000,–,2950,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS18X18X.313,HSS18X18X5/16,–,74.38,0.000,20.4,–,–,18.0,17.1,–,–,–,18.0,17.1,–,–,–,–,–,–,–,0.3125,0.291,–,–,–,–,–,–,–,–,–,–,58.9,–,58.9,–,1060,135,118,7.21,1060,135,118,7.21,–,–,–,1630,–,182,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS457.2X457.2X7.9,HSS457.2X457.2X7.9,111,13200,–,–,457,434,–,–,–,457,434,–,–,–,–,–,–,–,7.95,7.39,–,–,–,–,–,–,–,–,–,–,58.9,–,58.9,–,441,2210,1930,183,441,2210,1930,183,–,–,–,678000,–,2980,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS12X.625,HSS12.000X0.625,–,76.00,1.620,20.9,–,–,–,–,12.0,–,–,–,–,–,–,–,–,–,–,–,0.625,0.581,–,–,–,–,–,–,–,–,–,–,–,–,–,20.6,341,75.9,56.8,4.04,341,75.9,56.8,4.04,–,–,–,681,–,113,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS304.8X15.9,HSS304.8X15.9,113,13500,–,–,–,–,305,–,–,–,–,–,–,–,–,–,–,–,15.9,14.8,–,–,–,–,–,–,–,–,–,–,–,–,–,20.6,142,1240,931,103,142,1240,931,103,–,–,–,283000,–,1850,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS20X4X.500,HSS20X4X1/2,–,76.07,0.070,20.9,–,–,20.0,18.6,–,–,–,4.00,2.60,–,–,–,–,–,–,–,0.500,0.465,–,–,–,–,–,–,–,–,–,–,5.60,–,40.0,–,838,115,83.8,6.33,58.7,34.0,29.3,1.68,–,–,–,195,–,63.8,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS508X101.6X12.7,HSS508X101.6X12.7,113,13500,–,–,508,472,–,–,–,102,66.0,–,–,–,–,–,–,–,12.7,11.8,–,–,–,–,–,–,–,–,–,–,5.60,–,40.0,–,349,1880,1370,161,24.4,557,480,42.7,–,–,–,81200,–,1050,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS18X6X.500,HSS18X6X1/2,–,76.07,0.000,20.9,–,–,18.0,16.6,–,–,–,6.00,4.61,–,–,–,–,–,–,–,0.500,0.465,–,–,–,–,–,–,–,–,–,–,9.90,–,35.7,–,770,112,85.6,6.07,134,50.7,44.6,2.53,–,–,–,387,–,89.9,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS457.2X152.4X12.7,HSS457.2X152.4X12.7,113,13500,–,–,457,422,–,–,–,152,117,–,–,–,–,–,–,–,12.7,11.8,–,–,–,–,–,–,–,–,–,–,9.90,–,35.7,–,320,1840,1400,154,55.8,831,731,64.3,–,–,–,161000,–,1470,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS16X8X.500,HSS16X8X1/2,–,76.07,0.000,20.9,–,–,16.0,14.6,–,–,–,8.00,6.60,–,–,–,–,–,–,–,0.500,0.465,–,–,–,–,–,–,–,–,–,–,14.2,–,31.4,–,679,106,84.9,5.70,230,65.5,57.6,3.32,–,–,–,563,–,108,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS406.4X203.2X12.7,HSS406.4X203.2X12.7,113,13500,–,–,406,371,–,–,–,203,168,–,–,–,–,–,–,–,12.7,11.8,–,–,–,–,–,–,–,–,–,–,14.2,–,31.4,–,283,1740,1390,145,95.7,1070,944,84.3,–,–,–,234000,–,1770,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS14X10X.500,HSS14X10X1/2,–,76.07,0.000,20.9,–,–,14.0,12.6,–,–,–,10.0,8.60,–,–,–,–,–,–,–,0.500,0.465,–,–,–,–,–,–,–,–,–,–,18.5,–,27.1,–,573,98.8,81.8,5.23,341,78.5,68.1,4.04,–,–,–,685,–,120,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS355.6X254X12.7,HSS355.6X254X12.7,113,13500,–,–,356,320,–,–,–,254,218,–,–,–,–,–,–,–,12.7,11.8,–,–,–,–,–,–,–,–,–,–,18.5,–,27.1,–,239,1620,1340,133,142,1290,1120,103,–,–,–,285000,–,1970,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS12X12X.500,HSS12X12X1/2,–,76.07,0.000,20.9,–,–,12.0,10.6,–,–,–,12.0,10.6,–,–,–,–,–,–,–,0.500,0.465,–,–,–,–,–,–,–,–,–,–,22.8,–,22.8,–,457,89.6,76.2,4.68,457,89.6,76.2,4.68,–,–,–,728,–,123,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS304.8X304.8X12.7,HSS304.8X304.8X12.7,113,13500,–,–,305,269,–,–,–,305,269,–,–,–,–,–,–,–,12.7,11.8,–,–,–,–,–,–,–,–,–,–,22.8,–,22.8,–,190,1470,1250,119,190,1470,1250,119,–,–,–,303000,–,2020,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
