Type,EDI_Std_Nomenclature,AISC_Manual_Label,T_F,W,,A,d,ddet,Ht,h,OD,bf,bfdet,B,b,ID,tw,twdet,twdet/2,tf,tfdet,t,tnom,tdes,kdes,kdet,k1,x,y,eo,xp,yp,bf/2tf,b/t,b/tdes,h/tw,h/tdes,D/t,Ix,Zx,Sx,rx,Iy,Zy,Sy,ry,Iz,rz,Sz,J,Cw,C,Wno,Sw1,Sw2,Sw3,Qf,Qw,ro,H,tan(α),Iw,zA,zB,zC,wA,wB,wC,SwA,SwB,SwC,SzA,SzB,SzC,rts,ho,PA,PA2,PB,PC,PD,T,WGi,WGo,EDI_Std_Nomenclature,AISC_Manual_Label,W,A,d,ddet,Ht,h,OD,bf,bfdet,B,b,ID,tw,twdet,twdet/2,tf,tfdet,t,tnom,tdes,kdes,kdet,k1,x,y,eo,xp,yp,bf/2tf,b/t,b/tdes,h/tw,h/tdes,D/t,Ix,Zx,Sx,rx,Iy,Zy,Sy,ry,Iz,rz,Sz,J,Cw,C,Wno,Sw1,Sw2,Sw3,Qf,Qw,ro,H,tan(α),Iw,zA,zB,zC,wA,wB,wC,SwA,SwB,SwC,SzA,SzB,SzC,rts,ho,PA,PA2,PB,PC,PD,T,WGi,WGo
HSS,HSS12.75X.188,HSS12.750X0.188,–,25.18,0.120,6.89,–,–,–,–,12.8,–,–,–,–,–,–,–,–,–,–,–,0.188,0.174,–,–,–,–,–,–,–,–,–,–,–,–,–,73.1,136,27.6,21.4,4.45,136,27.6,21.4,4.45,–,–,–,272,–,42.7,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS323.9X4.8,HSS323.9X4.8,37.5,4450,–,–,–,–,324,–,–,–,–,–,–,–,–,–,–,–,4.78,4.42,–,–,–,–,–,–,–,–,–,–,–,–,–,73.1,56.6,452,351,113,56.6,452,351,113,–,–,–,113000,–,700,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS10X.250,HSS10.000X0.250,–,26.06,0.240,7.15,–,–,–,–,10.0,–,–,–,–,–,–,–,–,–,–,–,0.250,0.233,–,–,–,–,–,–,–,–,–,–,–,–,–,42.9,85.3,22.2,17.1,3.45,85.3,22.2,17.1,3.45,–,–,–,171,–,34.1,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS254X6.4,HSS254X6.4,38.8,4610,–,–,–,–,254,–,–,–,–,–,–,–,–,–,–,–,6.35,5.92,–,–,–,–,–,–,–,–,–,–,–,–,–,42.9,35.5,364,280,87.6,35.5,364,280,87.6,–,–,–,71200,–,559,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS6.875X.375,HSS6.875X0.375,–,26.06,0.000,7.16,–,–,–,–,6.88,–,–,–,–,–,–,–,–,–,–,–,0.375,0.349,–,–,–,–,–,–,–,–,–,–,–,–,–,19.7,38.2,14.9,11.1,2.31,38.2,14.9,11.1,2.31,–,–,–,76.4,–,22.2,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS174.6X9.5,HSS174.6X9.5,38.8,4620,–,–,–,–,175,–,–,–,–,–,–,–,–,–,–,–,9.53,8.86,–,–,–,–,–,–,–,–,–,–,–,–,–,19.7,15.9,244,182,58.7,15.9,244,182,58.7,–,–,–,31800,–,364,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS13.375X.188,HSS13.375X0.188,–,26.43,0.370,7.23,–,–,–,–,13.4,–,–,–,–,–,–,–,–,–,–,–,0.188,0.174,–,–,–,–,–,–,–,–,–,–,–,–,–,76.7,158,30.4,23.6,4.67,158,30.4,23.6,4.67,–,–,–,315,–,47.1,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS340.36X4.8,HSS340.36X4.8,39.3,4660,–,–,–,–,340,–,–,–,–,–,–,–,–,–,–,–,4.78,4.42,–,–,–,–,–,–,–,–,–,–,–,–,–,76.7,65.8,498,387,119,65.8,498,387,119,–,–,–,131000,–,772,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS7X.375,HSS7.000X0.375,–,26.56,0.030,7.29,–,–,–,–,7.00,–,–,–,–,–,–,–,–,–,–,–,0.375,0.349,–,–,–,–,–,–,–,–,–,–,–,–,–,20.1,40.4,15.5,11.6,2.35,40.4,15.5,11.6,2.35,–,–,–,80.9,–,23.1,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS177.8X9.5,HSS177.8X9.5,39.5,4700,–,–,–,–,178,–,–,–,–,–,–,–,–,–,–,–,9.53,8.86,–,–,–,–,–,–,–,–,–,–,–,–,–,20.1,16.8,254,190,59.7,16.8,254,190,59.7,–,–,–,33700,–,379,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS5.5X.500,HSS5.500X0.500,–,26.73,0.170,7.36,–,–,–,–,5.50,–,–,–,–,–,–,–,–,–,–,–,0.500,0.465,–,–,–,–,–,–,–,–,–,–,–,–,–,11.8,23.5,11.8,8.55,1.79,23.5,11.8,8.55,1.79,–,–,–,47.0,–,17.1,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS139.7X12.7,HSS139.7X12.7,39.8,4750,–,–,–,–,140,–,–,–,–,–,–,–,–,–,–,–,12.7,11.8,–,–,–,–,–,–,–,–,–,–,–,–,–,11.8,9.78,193,140,45.5,9.78,193,140,45.5,–,–,–,19600,–,280,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS5.563X.500,HSS5.563X0.500,–,27.06,0.330,7.45,–,–,–,–,5.56,–,–,–,–,–,–,–,–,–,–,–,0.500,0.465,–,–,–,–,–,–,–,–,–,–,–,–,–,12.0,24.4,12.1,8.77,1.81,24.4,12.1,8.77,1.81,–,–,–,48.8,–,17.5,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS141.3X12.7,HSS141.3X12.7,40.3,4810,–,–,–,–,141,–,–,–,–,–,–,–,–,–,–,–,12.7,11.8,–,–,–,–,–,–,–,–,–,–,–,–,–,12.0,10.2,198,144,46.0,10.2,198,144,46.0,–,–,–,20300,–,287,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS14X.188,HSS14.000X0.188,–,27.69,0.100,7.57,–,–,–,–,14.0,–,–,–,–,–,–,–,–,–,–,–,0.188,0.174,–,–,–,–,–,–,–,–,–,–,–,–,–,80.3,181,33.3,25.9,4.89,181,33.3,25.9,4.89,–,–,–,362,–,51.7,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS355.6X4.8,HSS355.6X4.8,41.2,4880,–,–,–,–,356,–,–,–,–,–,–,–,–,–,–,–,4.78,4.42,–,–,–,–,–,–,–,–,–,–,–,–,–,80.3,75.3,546,424,124,75.3,546,424,124,–,–,–,151000,–,847,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS10.75X.250,HSS10.750X0.250,–,28.06,0.370,7.70,–,–,–,–,10.8,–,–,–,–,–,–,–,–,–,–,–,0.250,0.233,–,–,–,–,–,–,–,–,–,–,–,–,–,46.1,106,25.8,19.8,3.72,106,25.8,19.8,3.72,–,–,–,213,–,39.6,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS273.1X6.4,HSS273.1X6.4,41.8,4970,–,–,–,–,273,–,–,–,–,–,–,–,–,–,–,–,6.35,5.92,–,–,–,–,–,–,–,–,–,–,–,–,–,46.1,44.1,423,324,94.5,44.1,423,324,94.5,–,–,–,88700,–,649,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS7.5X.375,HSS7.500X0.375,–,28.56,0.130,7.84,–,–,–,–,7.50,–,–,–,–,–,–,–,–,–,–,–,0.375,0.349,–,–,–,–,–,–,–,–,–,–,–,–,–,21.5,50.2,17.9,13.4,2.53,50.2,17.9,13.4,2.53,–,–,–,100,–,26.8,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS190.5X9.5,HSS190.5X9.5,42.5,5060,–,–,–,–,191,–,–,–,–,–,–,–,–,–,–,–,9.53,8.86,–,–,–,–,–,–,–,–,–,–,–,–,–,21.5,20.9,293,220,64.3,20.9,293,220,64.3,–,–,–,41600,–,439,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS8.625X.322,HSS8.625X0.322,–,28.58,0.020,7.85,–,–,–,–,8.63,–,–,–,–,–,–,–,–,–,–,–,0.322,0.300,–,–,–,–,–,–,–,–,–,–,–,–,–,28.8,68.1,20.8,15.8,2.95,68.1,20.8,15.8,2.95,–,–,–,136,–,31.6,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS219.1X8.2,HSS219.1X8.2,42.5,5060,–,–,–,–,219,–,–,–,–,–,–,–,–,–,–,–,8.18,7.62,–,–,–,–,–,–,–,–,–,–,–,–,–,28.8,28.3,341,259,74.9,28.3,341,259,74.9,–,–,–,56600,–,518,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS6.625X.432,HSS6.625X0.432,–,28.60,0.020,7.86,–,–,–,–,6.63,–,–,–,–,–,–,–,–,–,–,–,0.432,0.402,–,–,–,–,–,–,–,–,–,–,–,–,–,16.5,38.2,15.6,11.5,2.20,38.2,15.6,11.5,2.20,–,–,–,76.4,–,23.1,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS168.3X11,HSS168.3X11,42.6,5070,–,–,–,–,168,–,–,–,–,–,–,–,–,–,–,–,11.1,10.2,–,–,–,–,–,–,–,–,–,–,–,–,–,16.5,15.9,256,188,55.9,15.9,256,188,55.9,–,–,–,31800,–,379,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS6X.500,HSS6.000X0.500,–,29.40,0.170,8.09,–,–,–,–,6.00,–,–,–,–,–,–,–,–,–,–,–,0.500,0.465,–,–,–,–,–,–,–,–,–,–,–,–,–,12.9,31.2,14.3,10.4,1.96,31.2,14.3,10.4,1.96,–,–,–,62.4,–,20.8,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS152.4X12.7,HSS152.4X12.7,43.7,5220,–,–,–,–,152,–,–,–,–,–,–,–,–,–,–,–,12.7,11.8,–,–,–,–,–,–,–,–,–,–,–,–,–,12.9,13.0,234,170,49.8,13.0,234,170,49.8,–,–,–,26000,–,341,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS11.75X.250,HSS11.750X0.250,–,30.73,0.700,8.41,–,–,–,–,11.8,–,–,–,–,–,–,–,–,–,–,–,0.250,0.233,–,–,–,–,–,–,–,–,–,–,–,–,–,50.5,140,30.8,23.8,4.07,140,30.8,23.8,4.07,–,–,–,279,–,47.5,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS299.72X6.4,HSS299.72X6.4,45.7,5430,–,–,–,–,300,–,–,–,–,–,–,–,–,–,–,–,6.35,5.92,–,–,–,–,–,–,–,–,–,–,–,–,–,50.5,58.3,505,390,103,58.3,505,390,103,–,–,–,116000,–,778,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS9.625X.312,HSS9.625X0.312,–,31.06,0.330,8.53,–,–,–,–,9.63,–,–,–,–,–,–,–,–,–,–,–,0.312,0.291,–,–,–,–,–,–,–,–,–,–,–,–,–,33.1,93.0,25.4,19.3,3.30,93.0,25.4,19.3,3.30,–,–,–,186,–,38.7,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS244.5X7.9,HSS244.5X7.9,46.2,5500,–,–,–,–,244,–,–,–,–,–,–,–,–,–,–,–,7.94,7.39,–,–,–,–,–,–,–,–,–,–,–,–,–,33.1,38.7,416,316,83.8,38.7,416,316,83.8,–,–,–,77400,–,634,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS12X.250,HSS12.000X0.250,–,31.40,0.090,8.60,–,–,–,–,12.0,–,–,–,–,–,–,–,–,–,–,–,0.250,0.233,–,–,–,–,–,–,–,–,–,–,–,–,–,51.6,149,32.2,24.8,4.16,149,32.2,24.8,4.16,–,–,–,298,–,49.6,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS304.8X6.4,HSS304.8X6.4,46.7,5550,–,–,–,–,305,–,–,–,–,–,–,–,–,–,–,–,6.35,5.92,–,–,–,–,–,–,–,–,–,–,–,–,–,51.6,62.0,528,406,106,62.0,528,406,106,–,–,–,124000,–,813,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS10X.312,HSS10.000X0.312,–,32.31,0.470,8.88,–,–,–,–,10.0,–,–,–,–,–,–,–,–,–,–,–,0.312,0.291,–,–,–,–,–,–,–,–,–,–,–,–,–,34.4,105,27.4,20.9,3.43,105,27.4,20.9,3.43,–,–,–,209,–,41.9,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS254X7.9,HSS254X7.9,48.1,5730,–,–,–,–,254,–,–,–,–,–,–,–,–,–,–,–,7.94,7.39,–,–,–,–,–,–,–,–,–,–,–,–,–,34.4,43.7,449,342,87.1,43.7,449,342,87.1,–,–,–,87000,–,687,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS6.625X.500,HSS6.625X0.500,–,32.74,0.110,9.00,–,–,–,–,6.63,–,–,–,–,–,–,–,–,–,–,–,0.500,0.465,–,–,–,–,–,–,–,–,–,–,–,–,–,14.2,42.9,17.7,13.0,2.18,42.9,17.7,13.0,2.18,–,–,–,85.9,–,25.9,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS168.3X12.7,HSS168.3X12.7,48.7,5810,–,–,–,–,168,–,–,–,–,–,–,–,–,–,–,–,12.7,11.8,–,–,–,–,–,–,–,–,–,–,–,–,–,14.2,17.9,290,213,55.4,17.9,290,213,55.4,–,–,–,35800,–,424,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS8.625X.375,HSS8.625X0.375,–,33.07,0.330,9.07,–,–,–,–,8.63,–,–,–,–,–,–,–,–,–,–,–,0.375,0.349,–,–,–,–,–,–,–,–,–,–,–,–,–,24.7,77.8,23.9,18.0,2.93,77.8,23.9,18.0,2.93,–,–,–,156,–,36.1,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS219.1X9.5,HSS219.1X9.5,49.2,5850,–,–,–,–,219,–,–,–,–,–,–,–,–,–,–,–,9.53,8.86,–,–,–,–,–,–,–,–,–,–,–,–,–,24.7,32.4,392,295,74.4,32.4,392,295,74.4,–,–,–,64900,–,592,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS12.75X.250,HSS12.750X0.250,–,33.41,0.340,9.16,–,–,–,–,12.8,–,–,–,–,–,–,–,–,–,–,–,0.250,0.233,–,–,–,–,–,–,–,–,–,–,–,–,–,54.7,180,36.5,28.2,4.43,180,36.5,28.2,4.43,–,–,–,359,–,56.3,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS323.9X6.4,HSS323.9X6.4,49.7,5910,–,–,–,–,324,–,–,–,–,–,–,–,–,–,–,–,6.35,5.92,–,–,–,–,–,–,–,–,–,–,–,–,–,54.7,74.9,598,462,113,74.9,598,462,113,–,–,–,149000,–,923,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS7X.500,HSS7.000X0.500,–,34.74,1.330,9.55,–,–,–,–,7.00,–,–,–,–,–,–,–,–,–,–,–,0.500,0.465,–,–,–,–,–,–,–,–,–,–,–,–,–,15.1,51.2,19.9,14.6,2.32,51.2,19.9,14.6,2.32,–,–,–,102,–,29.3,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS177.8X12.7,HSS177.8X12.7,51.7,6160,–,–,–,–,178,–,–,–,–,–,–,–,–,–,–,–,12.7,11.8,–,–,–,–,–,–,–,–,–,–,–,–,–,15.1,21.3,326,239,58.9,21.3,326,239,58.9,–,–,–,42500,–,480,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS10.75X.313,HSS10.750X0.313,–,34.87,0.130,9.55,–,–,–,–,10.8,–,–,–,–,–,–,–,–,–,–,–,0.313,0.291,–,–,–,–,–,–,–,–,–,–,–,–,–,37.0,131,31.8,24.3,3.70,131,31.8,24.3,3.70,–,–,–,261,–,48.6,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS273.1X7.9,HSS273.1X7.9,51.9,6160,–,–,–,–,273,–,–,–,–,–,–,–,–,–,–,–,7.95,7.39,–,–,–,–,–,–,–,–,–,–,–,–,–,37.0,54.5,521,398,94.0,54.5,521,398,94.0,–,–,–,109000,–,796,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS13.375X.250,HSS13.375X0.250,–,35.08,0.210,9.60,–,–,–,–,13.4,–,–,–,–,–,–,–,–,–,–,–,0.250,0.233,–,–,–,–,–,–,–,–,–,–,–,–,–,57.5,207,40.2,31.0,4.65,207,40.2,31.0,4.65,–,–,–,415,–,62.0,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS340.36X6.4,HSS340.36X6.4,52.2,6190,–,–,–,–,340,–,–,–,–,–,–,–,–,–,–,–,6.35,5.92,–,–,–,–,–,–,–,–,–,–,–,–,–,57.5,86.2,659,508,118,86.2,659,508,118,–,–,–,173000,–,1020,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS14X.250,HSS14.000X0.250,–,36.75,0.650,10.1,–,–,–,–,14.0,–,–,–,–,–,–,–,–,–,–,–,0.250,0.233,–,–,–,–,–,–,–,–,–,–,–,–,–,60.1,239,44.2,34.1,4.87,239,44.2,34.1,4.87,–,–,–,478,–,68.2,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS355.6X6.4,HSS355.6X6.4,54.7,6520,–,–,–,–,356,–,–,–,–,–,–,–,–,–,–,–,6.35,5.92,–,–,–,–,–,–,–,–,–,–,–,–,–,60.1,99.5,724,559,124,99.5,724,559,124,–,–,–,199000,–,1120,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS9.625X.375,HSS9.625X0.375,–,37.08,0.330,10.2,–,–,–,–,9.63,–,–,–,–,–,–,–,–,–,–,–,0.375,0.349,–,–,–,–,–,–,–,–,–,–,–,–,–,27.6,110,30.0,22.8,3.28,110,30.0,22.8,3.28,–,–,–,219,–,45.5,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS244.5X9.5,HSS244.5X9.5,55.2,6580,–,–,–,–,244,–,–,–,–,–,–,–,–,–,–,–,9.53,8.86,–,–,–,–,–,–,–,–,–,–,–,–,–,27.6,45.8,492,374,83.3,45.8,492,374,83.3,–,–,–,91200,–,746,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS7.5X.500,HSS7.500X0.500,–,37.42,0.340,10.3,–,–,–,–,7.50,–,–,–,–,–,–,–,–,–,–,–,0.500,0.465,–,–,–,–,–,–,–,–,–,–,–,–,–,16.1,63.9,23.0,17.0,2.49,63.9,23.0,17.0,2.49,–,–,–,128,–,34.1,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS190.5X12.7,HSS190.5X12.7,55.7,6650,–,–,–,–,191,–,–,–,–,–,–,–,–,–,–,–,12.7,11.8,–,–,–,–,–,–,–,–,–,–,–,–,–,16.1,26.6,377,279,63.2,26.6,377,279,63.2,–,–,–,53300,–,559,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS10X.375,HSS10.000X0.375,–,38.58,0.890,10.6,–,–,–,–,10.0,–,–,–,–,–,–,–,–,–,–,–,0.375,0.349,–,–,–,–,–,–,–,–,–,–,–,–,–,28.7,123,32.5,24.7,3.41,123,32.5,24.7,3.41,–,–,–,247,–,49.3,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS254X9.5,HSS254X9.5,57.4,6840,–,–,–,–,254,–,–,–,–,–,–,–,–,–,–,–,9.53,8.86,–,–,–,–,–,–,–,–,–,–,–,–,–,28.7,51.2,533,405,86.6,51.2,533,405,86.6,–,–,–,103000,–,808,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS11.75X.337,HSS11.750X0.337,–,41.12,0.770,11.3,–,–,–,–,11.8,–,–,–,–,–,–,–,–,–,–,–,0.337,0.313,–,–,–,–,–,–,–,–,–,–,–,–,–,37.5,184,41.0,31.4,4.04,184,41.0,31.4,4.04,–,–,–,368,–,62.6,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS299.72X8.6,HSS299.72X8.6,61.2,7290,–,–,–,–,300,–,–,–,–,–,–,–,–,–,–,–,8.56,7.95,–,–,–,–,–,–,–,–,–,–,–,–,–,37.5,76.6,672,515,103,76.6,672,515,103,–,–,–,153000,–,1030,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS10.75X.375,HSS10.750X0.375,–,41.59,0.470,11.4,–,–,–,–,10.8,–,–,–,–,–,–,–,–,–,–,–,0.375,0.349,–,–,–,–,–,–,–,–,–,–,–,–,–,30.8,154,37.8,28.7,3.68,154,37.8,28.7,3.68,–,–,–,309,–,57.4,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS273.1X9.5,HSS273.1X9.5,61.9,7350,–,–,–,–,273,–,–,–,–,–,–,–,–,–,–,–,9.53,8.86,–,–,–,–,–,–,–,–,–,–,–,–,–,30.8,64.1,619,470,93.5,64.1,619,470,93.5,–,–,–,129000,–,941,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS16X.250,HSS16.000X0.250,–,42.09,0.040,11.5,–,–,–,–,16.0,–,–,–,–,–,–,–,–,–,–,–,0.250,0.233,–,–,–,–,–,–,–,–,–,–,–,–,–,68.7,359,57.9,44.8,5.58,359,57.9,44.8,5.58,–,–,–,717,–,89.7,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS406.4X6.4,HSS406.4X6.4,62.6,7420,–,–,–,–,406,–,–,–,–,–,–,–,–,–,–,–,6.35,5.92,–,–,–,–,–,–,–,–,–,–,–,–,–,68.7,149,949,734,142,149,949,734,142,–,–,–,298000,–,1470,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS8.625X.500,HSS8.625X0.500,–,43.43,0.590,11.9,–,–,–,–,8.63,–,–,–,–,–,–,–,–,–,–,–,0.500,0.465,–,–,–,–,–,–,–,–,–,–,–,–,–,18.5,100,31.0,23.1,2.89,100,31.0,23.1,2.89,–,–,–,199,–,46.2,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS219.1X12.7,HSS219.1X12.7,64.6,7680,–,–,–,–,219,–,–,–,–,–,–,–,–,–,–,–,12.7,11.8,–,–,–,–,–,–,–,–,–,–,–,–,–,18.5,41.6,508,379,73.4,41.6,508,379,73.4,–,–,–,82800,–,757,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
HSS,HSS13.375X.313,HSS13.375X0.313,–,43.64,0.210,11.9,–,–,–,–,13.4,–,–,–,–,–,–,–,–,–,–,–,0.313,0.291,–,–,–,–,–,–,–,–,–,–,–,–,–,46.0,256,49.8,38.2,4.63,256,49.8,38.2,4.63,–,–,–,512,–,76.4,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,HSS340.36X7.9,HSS340.36X7.9,64.9,7680,–,–,–,–,340,–,–,–,–,–,–,–,–,–,–,–,7.95,7.39,–,–,–,–,–,–,–,–,–,–,–,–,–,46.0,107,816,626,118,107,816,626,118,–,–,–,213000,–,1250,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–,–
